Product ID,Product Name,Category,Subcategory,Units Sold,Manufacturing Price (INR),Sale Price (INR),Profit (INR),Country,State,City,Date of Purchase,Ratings
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,25,3179.47,5632.3,2452.83,India,Maharashtra,Mumbai,04-02-2024,3.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,47,6694.36,7470.35,775.99,India,Telangana,Hyderabad,29-09-2023,3.2
198247,Ledberg LED Strip,Home Decor,Lighting,37,8310.51,9298.93,988.42,India,Karnataka,Bangalore,14-06-2023,4.3
126226,Lack Coffee Table,Furniture,Living Room Furniture,1,9308.94,11671.56,2362.62,India,Tamil Nadu,Chennai,03-12-2023,4.2
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,11,6524.55,9306.15,2781.6,India,Telangana,Hyderabad,02-10-2023,4.2
126226,Lack Coffee Table,Furniture,Living Room Furniture,38,4519.07,6254.63,1735.56,India,Karnataka,Bangalore,11-09-2023,3.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,9,2314.08,5270.44,2956.36,India,Karnataka,Bangalore,20-08-2024,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,31,3567.27,5000.48,1433.21,India,Karnataka,Bangalore,20-07-2024,4.1
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,46,8364.77,9173.98,809.21,India,Karnataka,Bangalore,02-06-2024,3.1
356788,Billy Bookshelf,Furniture,Living Room Furniture,48,4092.63,6900.83,2808.2,India,Tamil Nadu,Chennai,13-02-2024,5
198247,Ledberg LED Strip,Home Decor,Lighting,5,8170,9516.7,1346.7,India,Delhi,New Delhi,19-04-2024,3.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,42,2623.08,5306.36,2683.28,India,Maharashtra,Mumbai,26-09-2024,3.3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,40,4522.33,5509.85,987.52,India,Telangana,Hyderabad,04-08-2023,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,38,2841.14,4465.51,1624.37,India,Tamil Nadu,Chennai,08-10-2023,4.6
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,28,10174.23,13299.81,3125.58,India,West Bengal,Kolkata,16-11-2023,4.7
198247,Ledberg LED Strip,Home Decor,Lighting,25,3406.44,5108.43,1701.99,India,Telangana,Hyderabad,02-09-2023,4.9
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,23,3353.11,3662.49,309.38,India,Maharashtra,Mumbai,23-10-2024,3.4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,34,3315.9,3933.47,617.57,India,Maharashtra,Mumbai,29-09-2024,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,17,6173.3,9063.88,2890.58,India,Maharashtra,Mumbai,29-11-2023,4.8
126226,Lack Coffee Table,Furniture,Living Room Furniture,40,10498.07,12491.94,1993.87,India,Telangana,Hyderabad,07-11-2023,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,28,6362.22,7916.07,1553.85,India,Delhi,New Delhi,26-04-2023,4.6
770488,Kivik Sofa,Furniture,Living Room Furniture,44,7603.27,9040.32,1437.05,India,West Bengal,Kolkata,20-01-2025,4.7
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,22,7890.4,10095.17,2204.77,India,Delhi,New Delhi,09-04-2024,4.3
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,42,2139.22,4317.31,2178.09,India,West Bengal,Kolkata,02-07-2023,3.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,40,1343.71,3742.17,2398.46,India,Telangana,Hyderabad,01-05-2024,5
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,12,7375.94,9641.87,2265.93,India,Tamil Nadu,Chennai,26-03-2024,3.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,39,3658.27,5258.41,1600.14,India,Tamil Nadu,Chennai,16-06-2023,3.2
207474,Markus Office Chair,Furniture,Office Furniture,9,11052.82,12592.93,1540.11,India,Tamil Nadu,Chennai,10-07-2024,3.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,21,1003.5,3549.74,2546.24,India,West Bengal,Kolkata,15-09-2024,3.3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,6,3998.11,6115.99,2117.88,India,Tamil Nadu,Chennai,30-03-2024,4.1
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,50,4223.88,5547.16,1323.28,India,Maharashtra,Mumbai,17-02-2023,4.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,41,8233.23,9093.86,860.63,India,West Bengal,Kolkata,14-08-2024,3.8
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,32,5428.61,6250.81,822.2,India,Telangana,Hyderabad,21-01-2024,4.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,6,3560.58,5892.9,2332.32,India,Karnataka,Bangalore,31-07-2024,3.7
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,25,1055.38,3210.76,2155.38,India,Telangana,Hyderabad,09-07-2023,4.7
207474,Markus Office Chair,Furniture,Office Furniture,25,2429.23,4502.81,2073.58,India,West Bengal,Kolkata,03-01-2024,3.1
388390,Pax Wardrobe,Furniture,Bedroom Furniture,41,8213.39,10219.95,2006.56,India,Maharashtra,Mumbai,08-10-2024,4.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,8,9482.39,10893.52,1411.13,India,Telangana,Hyderabad,11-09-2023,4.2
329259,Vindum High-Pile Rug,Home Decor,Textiles,19,3431.4,5057.37,1625.97,India,Karnataka,Bangalore,03-11-2024,3.2
329259,Vindum High-Pile Rug,Home Decor,Textiles,10,6769.83,8555.93,1786.1,India,Maharashtra,Mumbai,19-07-2024,3.2
872247,Bekant Desk,Furniture,Office Furniture,42,2292.07,4145.22,1853.15,India,Telangana,Hyderabad,22-03-2023,4.9
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,15,6234.33,7828.54,1594.21,India,West Bengal,Kolkata,25-10-2024,4.7
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,38,9714.26,11115.33,1401.07,India,Tamil Nadu,Chennai,16-11-2024,3.3
877573,Malm Bed Frame,Furniture,Bedroom Furniture,34,3368.17,4939.1,1570.93,India,Tamil Nadu,Chennai,07-10-2024,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,33,3592.29,6640.5,3048.21,India,Maharashtra,Mumbai,06-10-2024,4.1
388390,Pax Wardrobe,Furniture,Bedroom Furniture,11,7878.61,10118.07,2239.46,India,Delhi,New Delhi,11-12-2023,4.5
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,44,6670.24,9325.25,2655.01,India,Karnataka,Bangalore,03-07-2024,4.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,27,5527.49,7023.61,1496.12,India,Karnataka,Bangalore,19-02-2024,4.1
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,49,10240.93,11086.2,845.27,India,Telangana,Hyderabad,16-05-2023,4.5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,21,4472.87,5506.16,1033.29,India,Telangana,Hyderabad,02-06-2024,4.1
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,36,1575.24,3556.13,1980.89,India,Karnataka,Bangalore,20-09-2023,3.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,34,4579.57,5301.39,721.82,India,Telangana,Hyderabad,03-08-2023,3.5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,28,8550.16,10677.6,2127.44,India,Tamil Nadu,Chennai,12-08-2023,4.1
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,21,9594.49,10937.69,1343.2,India,Delhi,New Delhi,22-06-2024,4.3
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,5,5457.57,6762.42,1304.85,India,Karnataka,Bangalore,27-05-2023,3.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,9,7246.79,8300.72,1053.93,India,Telangana,Hyderabad,05-08-2024,4.7
126226,Lack Coffee Table,Furniture,Living Room Furniture,17,4109.59,5368.6,1259.01,India,Delhi,New Delhi,22-12-2023,3.8
872247,Bekant Desk,Furniture,Office Furniture,23,4013.76,6078.56,2064.8,India,Delhi,New Delhi,01-10-2024,3.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,18,4281.07,6398.47,2117.4,India,Delhi,New Delhi,16-11-2023,4
877573,Malm Bed Frame,Furniture,Bedroom Furniture,24,4669.16,5586.97,917.81,India,Telangana,Hyderabad,26-03-2023,4.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,40,9264,10149.57,885.57,India,Karnataka,Bangalore,11-01-2024,4.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,20,4795.99,6688.29,1892.3,India,Telangana,Hyderabad,06-05-2024,4.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,23,8525.8,10673.28,2147.48,India,Telangana,Hyderabad,04-02-2024,3.2
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,26,3275.06,6387.02,3111.96,India,West Bengal,Kolkata,24-04-2024,3.3
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,38,4012.28,5307.66,1295.38,India,West Bengal,Kolkata,05-12-2023,5
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,9,10351.04,11316.17,965.13,India,West Bengal,Kolkata,18-03-2024,4.8
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,11,3614.43,5563.83,1949.4,India,Maharashtra,Mumbai,25-02-2024,4.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,19,8293.48,9094.36,800.88,India,Maharashtra,Mumbai,14-01-2025,4.9
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,26,8710.31,11134.71,2424.4,India,Karnataka,Bangalore,11-01-2025,3.5
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,15,7866.99,11120.46,3253.47,India,Maharashtra,Mumbai,03-12-2024,3.7
770488,Kivik Sofa,Furniture,Living Room Furniture,44,8616.25,10015.93,1399.68,India,Maharashtra,Mumbai,18-07-2024,5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,12,9581.12,12308.53,2727.41,India,Maharashtra,Mumbai,18-12-2023,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,35,4164.52,6874.84,2710.32,India,Tamil Nadu,Chennai,25-03-2024,3.3
872247,Bekant Desk,Furniture,Office Furniture,14,4269.12,4884.49,615.37,India,Telangana,Hyderabad,25-02-2023,4.6
198247,Ledberg LED Strip,Home Decor,Lighting,37,4545.51,5405.13,859.62,India,Tamil Nadu,Chennai,03-10-2024,4.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,18,10101.63,10812.46,710.83,India,Maharashtra,Mumbai,03-11-2023,3.5
872247,Bekant Desk,Furniture,Office Furniture,22,10658.74,12830.98,2172.24,India,Karnataka,Bangalore,25-07-2024,4.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,43,7529.89,9430.36,1900.47,India,West Bengal,Kolkata,23-12-2024,3.3
872247,Bekant Desk,Furniture,Office Furniture,8,2721.84,4781.25,2059.41,India,Karnataka,Bangalore,19-10-2024,4.4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,2,6646.22,8186.03,1539.81,India,Telangana,Hyderabad,20-03-2024,3.8
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,6,8683.22,11403.73,2720.51,India,Maharashtra,Mumbai,03-05-2024,4.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,46,7744.43,8277.95,533.52,India,Telangana,Hyderabad,06-06-2024,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,7,5443.12,7877.47,2434.35,India,Karnataka,Bangalore,07-01-2025,3.8
198247,Ledberg LED Strip,Home Decor,Lighting,12,9308.5,10934.75,1626.25,India,Tamil Nadu,Chennai,04-04-2023,4
198247,Ledberg LED Strip,Home Decor,Lighting,24,7608.81,9476.18,1867.37,India,Karnataka,Bangalore,22-04-2023,4
329259,Vindum High-Pile Rug,Home Decor,Textiles,38,6609.12,8940.95,2331.83,India,Maharashtra,Mumbai,16-09-2024,4.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,12,9156.25,10822.68,1666.43,India,Delhi,New Delhi,08-08-2023,4.2
770488,Kivik Sofa,Furniture,Living Room Furniture,32,7381.96,8747.11,1365.15,India,Telangana,Hyderabad,21-06-2024,3.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,7,6592.9,8659.06,2066.16,India,West Bengal,Kolkata,27-06-2024,3.4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,17,9918.95,11579.26,1660.31,India,Tamil Nadu,Chennai,30-10-2023,4.2
770488,Kivik Sofa,Furniture,Living Room Furniture,1,10995.52,13008.93,2013.41,India,Maharashtra,Mumbai,06-06-2023,4.6
872247,Bekant Desk,Furniture,Office Furniture,46,1426.73,3971.45,2544.72,India,Tamil Nadu,Chennai,13-06-2024,4.2
126226,Lack Coffee Table,Furniture,Living Room Furniture,31,5232.63,7378.68,2146.05,India,Delhi,New Delhi,17-05-2024,4.2
198247,Ledberg LED Strip,Home Decor,Lighting,30,5061.21,5406.61,345.4,India,Tamil Nadu,Chennai,03-03-2023,4.4
877573,Malm Bed Frame,Furniture,Bedroom Furniture,12,4589.14,5685.1,1095.96,India,Maharashtra,Mumbai,09-04-2024,3.3
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,25,9650.83,12816.88,3166.05,India,West Bengal,Kolkata,12-06-2024,4.2
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,43,7187.82,9446.98,2259.16,India,Maharashtra,Mumbai,07-07-2024,3.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,1,2673.26,4532.38,1859.12,India,Tamil Nadu,Chennai,13-06-2024,3.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,32,5118.7,7066.42,1947.72,India,Telangana,Hyderabad,04-12-2023,3.8
198247,Ledberg LED Strip,Home Decor,Lighting,33,6887.6,8787.42,1899.82,India,Tamil Nadu,Chennai,03-09-2024,4.3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,49,1598.87,3419.2,1820.33,India,Tamil Nadu,Chennai,12-10-2023,4.2
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,33,8673.62,11051.8,2378.18,India,Delhi,New Delhi,07-10-2024,4.8
198247,Ledberg LED Strip,Home Decor,Lighting,14,5672.72,6831.89,1159.17,India,Delhi,New Delhi,28-12-2023,4
356788,Billy Bookshelf,Furniture,Living Room Furniture,13,3943,6518.19,2575.19,India,Tamil Nadu,Chennai,20-04-2023,4.8
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,26,6292.7,8381.71,2089.01,India,West Bengal,Kolkata,05-02-2023,3.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,38,6787.89,8602.5,1814.61,India,Delhi,New Delhi,14-04-2023,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,29,6367.07,8772.53,2405.46,India,Delhi,New Delhi,16-08-2023,3.3
770488,Kivik Sofa,Furniture,Living Room Furniture,16,8742.31,9654.2,911.89,India,Delhi,New Delhi,19-07-2023,4.4
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,26,7414.99,8894.91,1479.92,India,West Bengal,Kolkata,28-02-2024,4.8
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,23,6188.93,9147.41,2958.48,India,Tamil Nadu,Chennai,30-08-2024,4
770488,Kivik Sofa,Furniture,Living Room Furniture,15,9648.82,11486.66,1837.84,India,Delhi,New Delhi,05-03-2024,3.8
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,47,2975.35,4482.49,1507.14,India,Karnataka,Bangalore,05-04-2024,4.5
216740,Poang Armchair,Furniture,Living Room Furniture,18,1927.44,2726.06,798.62,India,Telangana,Hyderabad,22-04-2024,4.6
872247,Bekant Desk,Furniture,Office Furniture,23,1964.42,2897.26,932.84,India,Maharashtra,Mumbai,15-07-2024,5
872247,Bekant Desk,Furniture,Office Furniture,21,2284.78,3674.23,1389.45,India,Maharashtra,Mumbai,18-04-2024,3.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,29,7986.95,11172.28,3185.33,India,West Bengal,Kolkata,18-07-2023,3.9
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,45,8683.54,10297.17,1613.63,India,Delhi,New Delhi,09-01-2024,4.7
388390,Pax Wardrobe,Furniture,Bedroom Furniture,13,8802.91,9599.69,796.78,India,Tamil Nadu,Chennai,14-11-2023,3.1
198247,Ledberg LED Strip,Home Decor,Lighting,5,3128.25,4416.54,1288.29,India,Delhi,New Delhi,27-11-2023,3.9
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,8,6101.97,7586.01,1484.04,India,West Bengal,Kolkata,22-01-2024,4.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,37,8593.37,9359.96,766.59,India,Tamil Nadu,Chennai,18-09-2024,4.7
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,17,5051.93,7258.5,2206.57,India,Maharashtra,Mumbai,08-07-2024,3.7
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,38,5656.03,7307.54,1651.51,India,West Bengal,Kolkata,29-04-2024,3.7
356788,Billy Bookshelf,Furniture,Living Room Furniture,3,5063.05,5913.52,850.47,India,Tamil Nadu,Chennai,17-07-2024,4.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,49,8327.93,10148,1820.07,India,Tamil Nadu,Chennai,20-02-2024,4.4
877573,Malm Bed Frame,Furniture,Bedroom Furniture,39,3965.31,6888.36,2923.05,India,Karnataka,Bangalore,25-05-2023,4.7
198247,Ledberg LED Strip,Home Decor,Lighting,9,4556.97,6133.74,1576.77,India,Maharashtra,Mumbai,22-10-2023,4.2
207474,Markus Office Chair,Furniture,Office Furniture,7,5711.45,6906.59,1195.14,India,Telangana,Hyderabad,16-02-2023,4
770488,Kivik Sofa,Furniture,Living Room Furniture,45,10331,11506.12,1175.12,India,Delhi,New Delhi,06-02-2024,4.5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,24,4223.9,5986.56,1762.66,India,Telangana,Hyderabad,19-04-2023,4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,14,10673.46,12187.36,1513.9,India,West Bengal,Kolkata,14-09-2023,3.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,15,5701.09,7779.13,2078.04,India,Maharashtra,Mumbai,17-12-2023,3.9
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,19,2353.95,4910.79,2556.84,India,Telangana,Hyderabad,12-01-2025,4
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,40,1040.28,3448.75,2408.47,India,Maharashtra,Mumbai,04-04-2023,4.6
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,25,5190.41,7468.79,2278.38,India,Telangana,Hyderabad,28-04-2023,4.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,40,10391.26,13801.2,3409.94,India,Telangana,Hyderabad,03-11-2024,4.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,43,7661.03,8590.38,929.35,India,West Bengal,Kolkata,27-01-2025,5
216740,Poang Armchair,Furniture,Living Room Furniture,41,7461.43,10378.24,2916.81,India,Tamil Nadu,Chennai,17-08-2024,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,50,1634.4,2590.25,955.85,India,West Bengal,Kolkata,18-05-2023,4.8
216740,Poang Armchair,Furniture,Living Room Furniture,39,7851.19,10098.4,2247.21,India,Karnataka,Bangalore,25-10-2023,4.6
356788,Billy Bookshelf,Furniture,Living Room Furniture,23,7751.25,11161.77,3410.52,India,Karnataka,Bangalore,27-09-2023,3.1
329259,Vindum High-Pile Rug,Home Decor,Textiles,38,4028.49,6030.96,2002.47,India,Telangana,Hyderabad,21-10-2023,3.1
356788,Billy Bookshelf,Furniture,Living Room Furniture,30,5763.78,6094.35,330.57,India,Telangana,Hyderabad,16-01-2024,4.9
329259,Vindum High-Pile Rug,Home Decor,Textiles,14,3146.85,4537.69,1390.84,India,Delhi,New Delhi,28-09-2024,3.6
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,43,9491.06,11542.95,2051.89,India,Maharashtra,Mumbai,07-07-2023,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,4,6486.69,8059.6,1572.91,India,Karnataka,Bangalore,07-03-2024,4.1
216740,Poang Armchair,Furniture,Living Room Furniture,20,9769.77,12272.64,2502.87,India,Delhi,New Delhi,07-02-2024,3.7
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,29,5024.83,7309.92,2285.09,India,West Bengal,Kolkata,25-10-2023,3.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,44,6337.4,8331.7,1994.3,India,Telangana,Hyderabad,01-02-2024,3.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,10,5105.38,7284.07,2178.69,India,Tamil Nadu,Chennai,13-04-2023,3.5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,23,3121.89,4123.56,1001.67,India,West Bengal,Kolkata,03-01-2024,4.3
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,34,2471.09,3060.8,589.71,India,West Bengal,Kolkata,10-08-2024,3.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,37,8889.86,11409.6,2519.74,India,Maharashtra,Mumbai,22-07-2024,4.7
872247,Bekant Desk,Furniture,Office Furniture,33,8704.36,10394.34,1689.98,India,Telangana,Hyderabad,14-01-2024,4.6
207474,Markus Office Chair,Furniture,Office Furniture,36,6285.41,7884.1,1598.69,India,West Bengal,Kolkata,02-10-2023,3.7
770488,Kivik Sofa,Furniture,Living Room Furniture,37,4039.81,5895.66,1855.85,India,West Bengal,Kolkata,21-03-2023,3.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,29,8457.32,10566.7,2109.38,India,Maharashtra,Mumbai,18-09-2023,4.2
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,22,9849.56,12153.34,2303.78,India,Delhi,New Delhi,03-03-2023,4.4
388390,Pax Wardrobe,Furniture,Bedroom Furniture,29,6502.05,8557.56,2055.51,India,Tamil Nadu,Chennai,18-10-2024,4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,24,4186.87,5740.89,1554.02,India,Delhi,New Delhi,02-08-2024,3.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,19,5533.05,6315.03,781.98,India,Karnataka,Bangalore,27-04-2023,4
207474,Markus Office Chair,Furniture,Office Furniture,24,6250.84,8092.63,1841.79,India,Delhi,New Delhi,14-02-2023,3.8
872247,Bekant Desk,Furniture,Office Furniture,7,8501.74,9925.24,1423.5,India,Telangana,Hyderabad,17-11-2024,4.6
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,10,6632.03,8766.8,2134.77,India,Maharashtra,Mumbai,21-10-2023,4.9
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,29,6065.13,8003.19,1938.06,India,Tamil Nadu,Chennai,14-06-2024,3.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,32,4276.08,5266.72,990.64,India,Karnataka,Bangalore,22-04-2023,3.1
207474,Markus Office Chair,Furniture,Office Furniture,8,4360.61,6963.04,2602.43,India,Delhi,New Delhi,06-07-2024,4.6
216740,Poang Armchair,Furniture,Living Room Furniture,19,7144.78,8085.35,940.57,India,Delhi,New Delhi,10-10-2024,3.7
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,28,5485.44,7237.87,1752.43,India,Delhi,New Delhi,04-06-2023,4.9
